PR0010_barcode13_24200175001-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode13_24200175001-1_flye.fasta_mash_screen.tab
PR0010_barcode13_24200175001-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode13_24200175001-1_longcycler.fasta_mash_screen.tab
PR0010_barcode14_24200174501-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode14_24200174501-1_flye.fasta_mash_screen.tab
PR0010_barcode14_24200174501-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode14_24200174501-1_longcycler.fasta_mash_screen.tab
PR0010_barcode15_24200174401-1_flye.fasta	['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']	['+', '-', '-', '-']	['trpAgpC']	A	PR0010_barcode15_24200174401-1_flye.fasta_mash_screen.tab
PR0010_barcode15_24200174401-1_longcycler.fasta	['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']	['+', '-', '-', '-']	['trpAgpC']	A	PR0010_barcode15_24200174401-1_longcycler.fasta_mash_screen.tab
PR0010_barcode16_24200174101-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode16_24200174101-1_flye.fasta_mash_screen.tab
PR0010_barcode16_24200174101-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode16_24200174101-1_longcycler.fasta_mash_screen.tab
PR0010_barcode17_24200174601-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode17_24200174601-1_flye.fasta_mash_screen.tab
PR0010_barcode17_24200174601-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode17_24200174601-1_longcycler.fasta_mash_screen.tab
PR0010_barcode18_24200199301-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode18_24200199301-1_flye.fasta_mash_screen.tab
PR0010_barcode18_24200199301-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode18_24200199301-1_longcycler.fasta_mash_screen.tab
PR0010_barcode19_24200198501-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode19_24200198501-1_flye.fasta_mash_screen.tab
PR0010_barcode19_24200198501-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode19_24200198501-1_longcycler.fasta_mash_screen.tab
PR0010_barcode20_24100220001-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode20_24100220001-1_flye.fasta_mash_screen.tab
PR0010_barcode20_24100220001-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode20_24100220001-1_longcycler.fasta_mash_screen.tab
PR0010_barcode21_24100220201-1_flye.fasta	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	PR0010_barcode21_24100220201-1_flye.fasta_mash_screen.tab
PR0010_barcode21_24100220201-1_longcycler.fasta	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	PR0010_barcode21_24100220201-1_longcycler.fasta_mash_screen.tab
PR0010_barcode22_24100220101-1_flye.fasta	['trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	PR0010_barcode22_24100220101-1_flye.fasta_mash_screen.tab
PR0010_barcode22_24100220101-1_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	PR0010_barcode22_24100220101-1_longcycler.fasta_mash_screen.tab
PR0010_barcode23_24240134901-1_flye.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode23_24240134901-1_flye.fasta_mash_screen.tab
PR0010_barcode23_24240134901-1_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode23_24240134901-1_longcycler.fasta_mash_screen.tab
PR0010_barcode24_24240136201-1_flye.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode24_24240136201-1_flye.fasta_mash_screen.tab
PR0010_barcode24_24240136201-1_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode24_24240136201-1_longcycler.fasta_mash_screen.tab
PR0010_barcode25_24180073601-1_flye.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode25_24180073601-1_flye.fasta_mash_screen.tab
PR0010_barcode25_24180073601-1_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode25_24180073601-1_longcycler.fasta_mash_screen.tab
PR0010_barcode26_24180073601-2_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode26_24180073601-2_flye.fasta_mash_screen.tab
PR0010_barcode26_24180073601-2_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode26_24180073601-2_longcycler.fasta_mash_screen.tab
PR0010_barcode27_24180073701-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode27_24180073701-1_flye.fasta_mash_screen.tab
PR0010_barcode27_24180073701-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode27_24180073701-1_longcycler.fasta_mash_screen.tab
PR0010_barcode28_24250189101-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode28_24250189101-1_flye.fasta_mash_screen.tab
PR0010_barcode28_24250189101-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode28_24250189101-1_longcycler.fasta_mash_screen.tab
PR0010_barcode30_24250190101-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	F	PR0010_barcode30_24250190101-1_flye.fasta_mash_screen.tab
PR0010_barcode30_24250190101-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	F	PR0010_barcode30_24250190101-1_longcycler.fasta_mash_screen.tab
PR0010_barcode31_24250198501-1_flye.fasta	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	PR0010_barcode31_24250198501-1_flye.fasta_mash_screen.tab
PR0010_barcode31_24250198501-1_longcycler.fasta	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	PR0010_barcode31_24250198501-1_longcycler.fasta_mash_screen.tab
PR0010_barcode33_24190081501-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode33_24190081501-1_flye.fasta_mash_screen.tab
PR0010_barcode33_24190081501-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode33_24190081501-1_longcycler.fasta_mash_screen.tab
PR0010_barcode34_24190082801-1_flye.fasta	['trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	PR0010_barcode34_24190082801-1_flye.fasta_mash_screen.tab
PR0010_barcode34_24190082801-1_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	PR0010_barcode34_24190082801-1_longcycler.fasta_mash_screen.tab
PR0010_barcode36_24150193201-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode36_24150193201-1_flye.fasta_mash_screen.tab
PR0010_barcode36_24150193201-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode36_24150193201-1_longcycler.fasta_mash_screen.tab
PR0010_barcode37_24150193001-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode37_24150193001-1_flye.fasta_mash_screen.tab
PR0010_barcode37_24150193001-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode37_24150193001-1_longcycler.fasta_mash_screen.tab
PR0010_barcode38_24150194901-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode38_24150194901-1_flye.fasta_mash_screen.tab
PR0010_barcode38_24150194901-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode38_24150194901-1_longcycler.fasta_mash_screen.tab
PR0010_barcode39_24210071001-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode39_24210071001-1_flye.fasta_mash_screen.tab
PR0010_barcode39_24210071001-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode39_24210071001-1_longcycler.fasta_mash_screen.tab
PR0010_barcode40_24220034901-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2']	['-', '+', '+', '+']	[]	B2	PR0010_barcode40_24220034901-1_flye.fasta_mash_screen.tab
PR0010_barcode40_24220034901-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2']	['-', '+', '+', '+']	[]	B2	PR0010_barcode40_24220034901-1_longcycler.fasta_mash_screen.tab
PR0010_barcode41_24230069701-1_flye.fasta	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	PR0010_barcode41_24230069701-1_flye.fasta_mash_screen.tab
PR0010_barcode41_24230069701-1_longcycler.fasta	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	PR0010_barcode41_24230069701-1_longcycler.fasta_mash_screen.tab
PR0010_barcode43_24240063401-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode43_24240063401-1_flye.fasta_mash_screen.tab
PR0010_barcode43_24240063401-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode43_24240063401-1_longcycler.fasta_mash_screen.tab
PR0010_barcode44_24240063201-1_flye.fasta	['trpA', 'trpBA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '-', '+', '+']	['trpAgpC']	B2	PR0010_barcode44_24240063201-1_flye.fasta_mash_screen.tab
PR0010_barcode44_24240063201-1_longcycler.fasta	['trpA', 'trpBA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '-', '+', '+']	['trpAgpC']	B2	PR0010_barcode44_24240063201-1_longcycler.fasta_mash_screen.tab
PR0010_barcode45_24240064401-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode45_24240064401-1_flye.fasta_mash_screen.tab
PR0010_barcode45_24240064401-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode45_24240064401-1_longcycler.fasta_mash_screen.tab
PR0010_barcode46_24240065001-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode46_24240065001-1_flye.fasta_mash_screen.tab
PR0010_barcode46_24240065001-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode46_24240065001-1_longcycler.fasta_mash_screen.tab
PR0010_barcode47_24240068601-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode47_24240068601-1_flye.fasta_mash_screen.tab
PR0010_barcode47_24240068601-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode47_24240068601-1_longcycler.fasta_mash_screen.tab
PR0010_barcode48_24240068401-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode48_24240068401-1_flye.fasta_mash_screen.tab
PR0010_barcode48_24240068401-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode48_24240068401-1_longcycler.fasta_mash_screen.tab
PR0010_barcode49_24240135301-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode49_24240135301-1_flye.fasta_mash_screen.tab
PR0010_barcode49_24240135301-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode49_24240135301-1_longcycler.fasta_mash_screen.tab
PR0010_barcode50_24240133801-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'TspE4.C2', 'trpAgpC']	['-', '+', '-', '+']	['trpAgpC']	B2	PR0010_barcode50_24240133801-1_flye.fasta_mash_screen.tab
PR0010_barcode50_24240133801-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'TspE4.C2', 'trpAgpC']	['-', '+', '-', '+']	['trpAgpC']	B2	PR0010_barcode50_24240133801-1_longcycler.fasta_mash_screen.tab
PR0010_barcode51_24240134101-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode51_24240134101-1_flye.fasta_mash_screen.tab
PR0010_barcode51_24240134101-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode51_24240134101-1_longcycler.fasta_mash_screen.tab
PR0010_barcode52_24330145501-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode52_24330145501-1_flye.fasta_mash_screen.tab
PR0010_barcode52_24330145501-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode52_24330145501-1_longcycler.fasta_mash_screen.tab
PR0010_barcode53_24330145401-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode53_24330145401-1_flye.fasta_mash_screen.tab
PR0010_barcode53_24330145401-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode53_24330145401-1_longcycler.fasta_mash_screen.tab
PR0010_barcode54_24330144501-1_flye.fasta	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	PR0010_barcode54_24330144501-1_flye.fasta_mash_screen.tab
PR0010_barcode54_24330144501-1_longcycler.fasta	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	PR0010_barcode54_24330144501-1_longcycler.fasta_mash_screen.tab
PR0010_barcode55_24330146801-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode55_24330146801-1_flye.fasta_mash_screen.tab
PR0010_barcode55_24330146801-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode55_24330146801-1_longcycler.fasta_mash_screen.tab
PR0010_barcode56_24330146401-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode56_24330146401-1_longcycler.fasta_mash_screen.tab
PR0010_barcode57_24330145901-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode57_24330145901-1_flye.fasta_mash_screen.tab
PR0010_barcode57_24330145901-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode57_24330145901-1_longcycler.fasta_mash_screen.tab
PR0010_barcode59_24230208601-1_flye.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode59_24230208601-1_flye.fasta_mash_screen.tab
PR0010_barcode59_24230208601-1_longcycler.fasta	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode59_24230208601-1_longcycler.fasta_mash_screen.tab
PR0010_barcode60_24230207601-1_flye.fasta	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	PR0010_barcode60_24230207601-1_flye.fasta_mash_screen.tab
PR0010_barcode60_24230207601-1_longcycler.fasta	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	PR0010_barcode60_24230207601-1_longcycler.fasta_mash_screen.tab
PR0010_barcode61_24230207701-1_flye.fasta	['trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	PR0010_barcode61_24230207701-1_flye.fasta_mash_screen.tab
PR0010_barcode61_24230207701-1_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	PR0010_barcode61_24230207701-1_longcycler.fasta_mash_screen.tab
PR0010_barcode63_24360127801-2_flye.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode63_24360127801-2_flye.fasta_mash_screen.tab
PR0010_barcode63_24360127801-2_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode63_24360127801-2_longcycler.fasta_mash_screen.tab
PR0010_barcode64_24360128601-1_flye.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode64_24360128601-1_flye.fasta_mash_screen.tab
PR0010_barcode64_24360128601-1_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode64_24360128601-1_longcycler.fasta_mash_screen.tab
PR0010_barcode65_24300180001-1_flye.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode65_24300180001-1_flye.fasta_mash_screen.tab
PR0010_barcode65_24300180001-1_longcycler.fasta	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	PR0010_barcode65_24300180001-1_longcycler.fasta_mash_screen.tab
